CustomerId,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15790067,3,151914.93,1,0,0,56459.45,0
15605742,0,80090.93,1,1,0,39920,1
15566740,3,83739.32,1,0,1,148798.45,0
15664897,2,181166.44,1,1,1,63737.19,1
15585777,3,130588.82,1,1,1,154997.64,0
15650864,6,0,2,1,0,34777.23,0
15806709,6,94126.67,1,0,0,93718.16,0
15633818,9,0,2,1,0,133112.41,0
15713845,7,148045.68,1,1,0,175479.92,1
15639662,2,0,2,1,0,96.27,0
15567013,3,0,2,1,0,30804.68,0
15777784,6,168165.84,1,0,1,197193.49,0
15800251,,72835.56,2,1,0,96792.15,0
15651315,3,0,2,1,0,132719.8,0
15651450,3,123212.08,2,1,1,112157.31,0
15784218,0,0,2,1,1,38015.34,0
15572398,6,0,2,1,1,164018.98,0
15707962,6,119501.88,2,1,0,46774.94,0
15705663,5,144550.83,2,1,1,189664.43,0
15645355,3,126729.41,1,1,1,26106.39,1
15729557,5,119984.07,1,1,0,191535.11,1
15631436,4,0,1,1,0,158937.55,0
15583073,2,0,1,1,1,25222.6,1
15614361,9,121490.05,1,1,1,29296.74,0
15724684,5,91897.8,1,1,0,54394.28,0
15700083,2,139443.75,2,1,0,9234.06,0
15636541,5,144961.97,1,0,1,26796.73,0
15796015,3,126041.02,1,0,1,11796.89,0
15787222,1,69459.05,2,1,1,128461.29,0
15594270,7,198338.77,2,1,1,14278.18,0
15701524,0,0,2,1,0,46811.77,0
15645847,2,109196.66,3,1,0,109393.19,1
15708867,3,134168.5,3,1,0,3966.5,1
15613140,6,0,1,1,1,63173.64,0
15628893,8,0,1,1,0,66367.33,0
15764073,9,0,2,1,1,16274.67,0
15782879,2,0,2,1,1,180553.48,0
15635964,4,120100.41,1,1,0,107563.16,1
15726087,5,0,1,1,1,100941.57,0
15726313,5,0,2,1,0,110230.4,0
15578073,8,0,2,0,0,142331.85,0
15786249,2,0,2,1,0,199099.51,0
15812850,5,0,2,1,1,85890.16,0
15596972,3,0,1,0,0,143938.27,0
15620579,8,0,2,0,1,131644.41,0
15768270,9,0,2,1,0,112395.98,0
15656597,2,135559.8,2,1,1,71856.3,0
15699446,2,150355.35,2,1,1,35770.84,0
15615004,1,0,2,1,1,124364.63,0
15704771,6,133489.12,2,1,1,78101.29,0
15588372,9,105489.31,1,0,0,143096.49,1
15681439,10,60205.2,2,1,0,14073.11,0
15607509,5,0,2,1,0,47388.41,0
15670343,6,0,2,0,0,72306.07,0
15597968,7,0,1,1,0,184839.7,1
15658432,6,0,1,1,1,47886.44,0
15616431,4,0,1,0,1,130474.03,0
15796957,9,0,3,0,1,73181.39,1
15815552,6,112333.63,1,1,1,65706.86,0
15631871,7,116936.81,1,1,1,104379.36,0
15635870,5,117721.02,1,0,1,192146.63,1
15596713,7,165896.22,2,1,1,66977.68,0
15684211,9,153656.85,1,1,0,158742.81,0
15760521,1,94164,1,1,1,189414.74,0
15608408,1,0,2,1,0,159130.32,0
15804721,0,191808.73,1,0,0,97640.2,0
15730272,5,152199.33,1,1,1,86022.09,0
15741988,8,125396.24,1,1,0,10014.72,1
15771728,7,104405.54,3,1,0,17384.21,0
15605113,1,133801.49,1,1,1,143315.57,0
15661945,4,0,3,1,0,31669.18,0
15783816,5,0,2,0,0,12761.16,0
15721207,6,100047.33,1,1,0,93429.95,0
15764072,1,109848.6,1,1,1,42012.55,0
15689412,7,127849.38,1,1,0,15798.7,0
15798385,3,0,2,1,1,56408.14,0
15775339,8,95947.76,1,1,0,4696.44,0
15585256,2,0,2,1,1,25042.1,0
15797329,4,137638.69,1,1,0,130442.08,1
15780220,10,0,1,1,1,136521.82,0
15648951,7,0,2,1,1,199108.88,0
15752409,6,0,2,0,0,124596.63,0
15807524,4,0,2,0,0,134394.78,0
15766649,10,89416.99,1,0,0,144275.39,0
15696812,6,0,2,1,1,123410.23,0
15581295,1,0,1,1,0,143298.06,0
15663234,7,143262.04,1,1,1,129562.74,0
15741417,7,119656.45,2,1,1,4595.05,0
15695174,4,132954.64,1,1,1,146715.07,0
15665168,3,105206.7,2,1,1,163558.36,0
15601503,4,0,2,0,0,6947.09,0
15706131,9,83061.26,2,1,0,9170.54,0
15782758,5,147650.68,1,1,1,199674.83,0
15591091,5,73348.56,1,1,0,157166.79,1
15715877,2,0,2,1,0,46072.52,0
15756918,2,0,2,0,0,3524.69,0
15746662,1,116320.68,1,0,1,45563.94,0
15626679,3,0,2,0,1,59103.13,0
15793343,8,0,2,1,1,189558.44,0
15576774,7,0,2,0,0,45779.9,0
15801316,8,66250.71,1,1,1,21859.06,0
15800514,2,95675.62,2,0,0,162699.7,1
15662232,2,92616.64,2,1,0,8567.18,0
15737778,4,0,1,1,0,132943.88,0
15782096,6,0,1,1,1,12916.32,1
15783522,8,100565.94,1,1,1,128799.86,0
15785373,5,190305.78,1,1,0,99347.8,1
15756272,9,118536.4,1,1,0,40980.87,1
15615245,5,127649.64,1,1,1,40368.65,0
15600174,7,165358.77,1,0,1,94738.54,0
15752956,6,0,2,1,1,88842.8,0
15644882,10,78249.53,1,1,0,136934.91,0
15766272,0,125193.96,1,1,1,109356.53,0
15800620,9,0,2,0,0,199635.93,0
15569764,2,154007.21,1,1,0,158408.23,0
15747458,3,133214.88,2,1,1,95936.84,0
15573171,1,146202.93,1,1,1,126688.83,1
15736769,9,0,2,1,0,150850.29,0
15763381,0,90963.49,1,0,1,27802,0
15814430,9,0,1,1,0,32430.94,1
15638607,2,0,1,1,0,137332.37,1
15737133,4,114386.85,1,1,1,28601.68,0
15613945,5,0,2,1,0,108411.66,0
15659937,7,0,2,0,1,122518.5,0
15765287,2,0,,1,0,9015.07,0
15661723,4,137260.78,1,0,1,94433.08,1
15766064,9,111060.05,2,1,0,110371.84,0
15649616,7,124447.73,1,1,1,141364.62,1
15719017,8,0,2,1,1,16245.25,0
15720919,7,0,1,0,1,108348.94,1
15706706,7,135310.41,2,0,1,171668.2,0
15709653,8,0,2,1,0,67364.42,0
15805104,6,0,2,0,1,107867.38,0
15622442,5,0,2,1,0,194310.1,0
15572801,5,139393.19,2,0,0,33950.08,0
15767598,8,0,2,0,0,197588.32,0
15757897,3,104258.8,1,1,1,428.23,0
15568104,6,0,2,0,1,34948.77,0
15763414,9,113447.01,1,1,0,82084.3,0
15732265,9,0,2,1,0,64804.59,0
15621974,4,111063.73,2,1,0,83556.65,0
15803947,6,161378.02,1,0,0,71926.28,1
15720706,2,82766.43,1,1,1,122925.44,0
15759290,9,0,2,1,0,13133.88,0
15651664,1,104267.7,1,1,0,62845.64,1
15795132,3,91718.8,1,0,0,28411.23,0
15811565,3,63488.7,1,0,1,28640.92,1
15713774,6,12459.19,1,0,0,156787.34,1
15691840,6,159863.9,2,0,1,125307.87,0
15682021,6,104592.55,2,1,0,131736.23,0
15612931,4,132088.59,1,1,1,128262.14,0
15676707,4,0,2,1,0,91366.42,0
15601383,5,120654.68,1,1,0,82290.81,0
15662662,6,0,2,1,0,66190.21,0
15752694,4,83772.95,1,0,1,23920.65,0
15590683,6,172325.67,1,0,1,45438.38,0
15773591,7,117685.31,2,1,1,93360.35,0
15723620,7,0,2,0,1,14496.67,0
15671779,5,0,2,0,0,168521.72,0
15672966,9,0,2,1,1,103318.44,0
15624667,6,135871.5,1,1,1,87219.41,0
15812888,3,0,4,1,1,197490.39,1
15724154,4,128504.76,1,1,0,126812.63,1
15749540,7,0,2,1,0,94283.09,0
15621063,8,56228.25,1,1,0,46857.52,0
15661626,6,98792.4,1,1,0,81491.7,1
15698703,5,181768.32,2,1,1,129107.97,0
15801431,9,101198.01,1,1,1,49732.9,0
15649451,9,0,2,0,1,88728.47,0
15626156,3,0,2,1,1,86981.45,0
15606158,9,0,1,1,0,3740.93,0
15589496,5,139064.06,2,0,0,67949.32,0
15730345,2,104508.1,1,1,1,147636.46,0
15572038,9,113948.58,1,1,0,188891.96,1
15643439,10,0,2,0,1,25482.62,0
15604158,10,0,2,1,1,18391.93,0
15657396,9,0,2,0,1,140168.36,0
15709478,1,117524.72,2,0,1,161064.29,0
15628824,5,160389.82,1,0,1,183542.08,0
15814519,7,0,2,1,0,194238.92,0
15636520,1,125547.53,1,0,0,7900.46,0
15794414,6,92783.68,1,1,1,51424.29,0
15643671,5,97036.22,2,1,0,152450.84,1
15700650,3,0,2,0,0,55816.2,0
15680224,6,0,2,1,1,32909.13,0
15784286,5,102145.13,1,1,1,100637.07,0
15693996,1,113452.66,1,0,0,142911.99,0
15764343,8,155681.72,1,1,0,26287.21,0
15704168,8,127475.24,1,0,0,60775.76,1
15680197,10,0,2,1,1,146257.77,0
15633729,10,112751.13,1,1,1,28332,0
15577683,4,0,2,1,1,100919.19,0
15800746,7,144889.18,1,1,1,102591.9,1
15788686,8,0,2,1,1,25554.4,0
15742798,7,150126.44,1,1,0,152107.93,1
15596647,8,69712.74,1,1,1,69381.05,0
15756070,4,0,2,0,1,101728.46,0
15775116,3,0,2,0,0,89040.61,0
15575428,2,117438.92,2,1,1,16910.98,0
15654074,8,119315.75,1,1,0,150468.35,0
15695872,1,89571.59,1,1,1,177613.19,0
15568885,8,102251.57,1,1,0,120672.09,0
15725036,9,118546.71,1,0,1,77142.85,0
15632665,2,0,1,0,1,127804.66,1
15571476,0,103257.14,1,0,0,158344.63,0
15776850,1,124209.02,1,1,1,167179.48,0
15623649,3,0,2,1,1,15404.64,0
15751131,7,150302.84,1,1,1,156036.19,0
15688128,8,108653.93,1,0,1,144725.14,0
15678412,8,85325.93,1,0,0,22558.74,0
15770291,8,0,2,0,0,147342.03,0
15583392,9,135776.36,3,1,0,85470.45,1
15690731,6,131411.24,1,1,1,194656.11,0
15697948,3,0,2,1,1,48505.1,0
15608328,6,0,2,0,0,101491.23,0
15766378,9,106431.97,2,1,1,164117.69,0
15600813,9,90305.76,1,1,1,124626.57,0
15706217,7,117466.03,2,1,1,34490.06,0
15601417,3,148884.47,2,1,1,90967.37,0
15610972,4,91115.76,2,0,0,24208.84,1
15674620,8,77373.87,2,0,1,174873.09,0
15785350,7,104744.89,1,1,0,170262.97,0
15749119,3,0,2,1,1,112289.06,0
15756535,5,91538.51,1,1,1,93783,0
15700965,6,0,2,1,1,150026.79,0
15791851,0,185734.75,1,1,1,102036.82,0
15717156,3,143396.54,2,1,1,898.51,0
15740846,5,125909.85,1,1,1,95124.4,0
15573284,2,0,2,0,0,11514.39,0
15729083,2,154525.7,1,0,1,27468.72,0
15611612,0,0,1,1,0,37092.43,0
15694381,8,100654.8,1,1,0,171587.9,0
15651737,1,83325.77,1,0,1,80828.78,0
15663168,8,110934.54,1,1,0,169287.99,0
15643426,8,113680.54,1,0,0,13197.44,0
15618245,1,117020.08,2,1,0,54439.53,0
15717527,9,145359.99,1,1,0,38186.85,0
15793478,8,151391.68,1,1,0,27274.6,1
15642248,8,123935.35,1,1,1,65758.19,0
15640377,0,0,2,1,0,97767.63,0
15723950,2,70291.02,1,1,1,115468.84,1
15590327,10,166031.45,1,1,0,98293.14,0
15706199,6,96643.32,1,0,0,182059.28,0
15671514,8,0,2,0,1,128538.05,0
15727041,7,0,2,1,1,108841.83,0
15738063,2,0,2,1,1,18581.84,0
15711733,4,0,2,0,1,146821.42,0
15652320,5,0,2,0,0,100727.68,0
15634180,4,97268.1,2,1,0,39356.38,0
15694566,10,0,2,0,0,169921.11,1
15726103,1,76296.81,1,1,0,42364.75,1
15646351,7,0,2,1,0,28823.04,0
15730044,6,64497.94,3,0,1,182436.81,1
15795186,5,0,1,1,0,115700.2,0
15784890,8,0,2,1,0,16725.53,0
15694125,5,0,2,1,1,56875.76,0
15565891,8,0,2,1,0,56214.09,0
15674254,4,0,2,1,1,193412.05,0
15775206,10,0,2,0,0,83263.04,0
15797627,0,134249.7,1,0,1,13404.4,0
15649853,3,0,1,1,1,184474.15,1
15610379,9,105443.68,1,1,1,121124.53,0
15659800,1,0,1,0,1,152567.75,1
15716236,10,0,2,1,0,10722.54,0
15672053,2,0,2,0,0,58010.98,0
15663933,5,86147.46,2,1,0,163440.8,1
15814236,1,96939.06,1,1,1,102606.92,0
15583597,1,106758.6,1,1,1,80591.18,0
15607395,9,112528.65,2,1,0,177362.45,0
15694556,2,116563.58,1,1,0,120257.7,1
15744109,4,0,1,1,1,180622.02,0
15800688,7,0,2,0,0,130404.53,0
15810878,6,141786.78,1,0,1,147797.54,0
15587835,3,136416.82,1,0,1,57844.26,0
15763515,5,0,2,1,0,162523.66,0
15725882,1,133245.52,2,1,1,54495.82,0
15788022,4,90757.64,2,0,1,169183.66,0
15663917,1,92350.36,1,0,1,80262.91,0
15656865,9,78778.49,1,0,1,8751.59,0
15667971,6,102143.93,2,1,1,102628.98,0
15800366,5,0,1,1,1,94823.95,0
15717231,4,98459.6,1,0,0,90821.66,0
15643188,7,114603.76,2,1,0,153194.32,1
15671351,2,0,2,1,0,87310.59,0
15573628,7,148074.79,1,1,0,146411.41,1
15698953,1,0,3,1,1,74048.1,1
15753888,8,108004.64,1,1,1,23386.77,1
15737961,0,107712.57,2,1,1,92898.17,0
15801701,9,0,2,1,1,45956.05,0
15684419,8,0,3,1,0,71738.56,0
15794266,9,145303.52,1,1,0,103560.98,0
15810711,4,138476.41,2,1,1,52367.29,0
15771270,8,127471.56,1,1,1,152916.05,1
15607786,6,156551.63,1,0,1,4410.77,0
15624519,9,97092.87,1,1,0,74771.22,1
15799910,2,0,2,1,0,193817.63,1
15602479,5,129312.79,1,1,1,26793.82,0
15617419,10,100315.1,2,1,1,32526.64,0
15657603,6,81684.97,1,1,0,824,0
15570379,3,88827.53,1,0,0,85250.77,1
15772996,0,152092.44,2,1,1,83508.93,0
15729574,4,0,2,1,1,173599.38,0
15737267,1,0,1,1,0,79342.31,1
15799128,9,102406.76,1,0,1,57600.66,0
15813327,4,109130.96,2,1,1,56191.99,0
15711921,5,0,2,1,1,6770.44,0
15654300,9,75242.28,1,0,1,101694.67,0
15569945,1,0,2,1,0,69113.14,0
15569666,4,0,1,0,0,172674.36,1
15681887,0,129142.54,2,1,1,26606.28,0
15608873,2,0,1,0,0,53353.36,0
15762091,6,139129.92,1,1,1,63747.51,0
15722053,3,0,2,0,1,190112.05,0
15782100,3,66483.32,1,0,1,110317.39,0
15765300,5,62389.03,3,1,0,148623.43,1
15743570,5,0,2,1,1,125253.46,0
15608541,1,91857.66,1,1,0,101954.78,1
15750671,6,0,2,1,0,168462.26,0
15813659,7,0,1,1,0,26215.85,1
15757867,10,176173.52,1,1,0,97045.32,1
15652914,7,0,1,0,1,53534.8,0
15723818,4,131834.76,2,1,0,8949.2,0
15713819,3,92347.96,1,1,1,163116.75,0
15656484,4,0,2,1,1,140745.91,0
15778515,3,95297.11,1,0,0,171515.84,0
15803840,9,0,2,0,0,150803.44,0
15735339,4,0,1,1,0,76884.05,0
15600392,8,123845.36,2,0,1,170454.93,1
15625740,3,143426.34,2,1,1,143104.3,0
15663817,5,0,1,1,1,55701.62,0
15734461,2,112708.2,1,0,1,186370.3,0
15780142,2,100013.51,1,1,0,24275.32,0
15709920,2,208165.53,1,0,0,50774.81,1
15684248,7,0,2,0,1,154279.87,0
15643158,9,0,1,1,0,68462.59,1
15693902,2,0,2,1,1,91036.74,0
15578307,6,121685.31,2,1,1,83681.97,0
15585379,2,111525.02,1,1,0,199484.96,0
15758510,6,0,2,0,0,152491.22,0
15692918,10,113546.3,1,1,1,134875.37,0
15705301,6,95696.52,2,1,1,184366.14,0
15718231,0,88963.31,2,1,1,189839.93,0
15567991,0,144880.34,2,0,1,175643.44,0
15772650,9,136576.02,1,0,1,3268.17,1
15574795,2,63093.01,1,1,1,47089.72,0
15706036,10,132271.12,2,1,1,46562.02,0
15723856,3,88814.4,2,1,1,62487.97,0
15812920,5,90594.55,1,0,1,181598.25,0
15691287,0,141816.25,1,1,0,64815.05,1
15804797,3,138547.97,1,1,1,70196.23,1
15708650,2,52192.08,2,0,1,160383.47,0
15712777,4,124976.19,1,1,0,35848.12,0
15786469,1,0,2,1,0,87278.48,0
15669219,3,104356.38,1,1,0,94498.82,0
15641004,10,150315.92,1,0,1,133486.36,0
15648067,1,129299.28,2,1,0,73107.6,0
15704014,7,140950.92,2,1,0,195333.98,0
15645136,1,128065.12,1,1,0,121525.48,0
15709604,2,107433.48,1,1,0,173843.21,0
15713637,2,117468.67,1,1,0,185227.42,0
15793901,2,0,2,0,0,125244.18,0
15569759,4,0,3,1,0,163113.41,0
15712930,1,0,1,0,0,123006.91,0
15586504,9,0,2,1,0,40463.03,0
15677317,4,153040.03,1,1,1,131363.57,1
15664270,6,142084.04,4,1,0,188305.85,1
15731519,5,0,2,1,0,143994.86,0
15745623,4,112079.58,1,0,0,89368.59,0
15813862,7,132044.6,2,1,1,158365.89,0
15641934,9,66582.81,1,1,0,78753.12,1
15713043,6,0,2,1,1,100408.31,0
15700749,6,0,1,1,1,24677.54,0
15697567,4,0,2,1,1,39570.78,0
15715414,6,102895.1,1,0,0,155665.76,0
15639530,2,0,1,1,1,168294.27,0
15726058,7,117578.35,2,0,1,87908.01,0
15725665,10,198546.1,2,1,0,191198.92,1
15698872,2,0,2,0,0,191207.03,0
15812184,1,0,1,1,0,128954.05,0
15742609,2,116623.31,1,0,1,59905.29,0
15815043,8,0,2,1,0,162012.6,0
15640648,6,0,2,0,1,19231.98,0
15627203,10,0,1,1,1,175749.36,0
15786196,3,105770.7,3,1,0,60533.96,1
15612095,9,0,1,1,0,137508.42,1
15674368,1,94435.45,2,0,1,189430.86,0
15783477,8,112889.91,1,0,1,6723.66,0
15757559,7,0,2,1,0,41371.68,1
15591036,3,127940.47,1,0,0,125140.72,1
15761241,8,129745.1,1,1,1,143683.75,0
15695078,3,0,2,1,1,170770.44,0
15645744,5,0,2,0,1,157397.57,0
15566988,7,141535.52,1,1,0,50595.15,1
15749300,2,139914.27,1,1,1,50390.98,0
15594340,4,120243.49,1,1,0,163150.03,1
15607065,9,91835.16,1,0,0,138280.17,0
15778089,2,0,2,0,0,135067.02,0
15773723,9,67178.19,1,1,1,163534.75,1
15697035,8,0,2,0,0,86657.48,0
15679668,7,115378.94,1,0,1,162087.82,0
15709861,4,127786.28,2,1,1,28879.3,0
15791958,6,0,2,1,1,169203.51,1
15791030,0,64900.32,2,1,0,102426.12,0
15695339,0,109172.88,1,1,0,54676.1,1
15658813,7,0,2,1,1,18369.33,0
15715709,4,114091.38,1,0,1,159888.1,0
15722533,3,0,2,0,1,167636.15,0
15683118,9,0,2,1,0,138889.15,0
15672798,7,145933.27,1,1,1,199392.14,0
15680112,7,131504.73,1,1,0,189560.43,0
15714575,8,107926.02,1,0,1,17375.27,1
15806808,8,112281.6,3,1,0,140225.14,1
15590637,7,0,2,0,1,61018.85,0
15657535,10,0,1,1,1,51907.72,1
15696141,7,0,1,1,0,47018.75,0
15811947,0,124781.67,1,0,1,33700.52,0
15649024,9,132865.56,1,1,1,59636.43,1
15594928,4,129055.13,1,1,0,157147.59,0
15765532,6,96166.88,1,1,1,191393.26,0
15741719,3,165298.12,1,0,1,199862.75,0
15665629,7,0,2,1,0,20016.59,0
15728917,6,120682.53,1,1,0,30635.52,1
15762993,5,102773.15,2,0,1,117832.88,0
15571193,0,144386.32,1,1,1,22497.1,1
15653521,7,104449.8,1,1,1,747.88,0
15802220,6,137102.65,1,0,0,76870.81,0
15644132,9,142475.87,1,1,1,107848.24,0
15600832,9,0,1,1,0,103726.71,0
15797919,2,103195.2,2,1,0,178268.36,0
15603743,1,112070.44,1,0,1,126281.83,0
15579714,7,0,2,0,1,196651.72,0
15634295,1,96473.59,1,0,0,5962.3,0
15786680,5,0,2,1,0,21928.81,0
15623499,9,108437.89,1,0,0,127022.87,1
15691823,5,153195.59,1,1,1,162763.01,0
15809279,8,96877.21,1,1,1,113950.51,0
15758039,6,0,2,0,1,104930.46,0
15807163,10,0,1,0,0,52337.97,1
15631639,6,95452.89,1,0,1,179964.55,0
15713770,3,63873.56,1,1,0,83753.64,0
15698167,0,148298.59,2,0,0,182913.95,0
15781710,7,0,2,1,0,166720.28,0
15801296,7,143258.85,2,1,0,192721.98,0
15704378,9,121342.24,1,1,1,180241.44,0
15767891,6,99152.73,2,1,0,48475.12,0
15640667,4,0,2,1,0,126551.48,0
15702145,7,68423.89,1,1,1,64872.55,0
15679738,8,0,1,1,0,98031.53,1
15636634,7,79656.81,1,1,0,93524.22,0
15809227,2,0,2,1,1,56991.66,0
15601811,10,110240.04,1,0,0,183980.56,1
15625494,9,125321.84,2,1,1,130234.63,0
15723737,3,0,1,1,0,32454.26,0
15682955,2,84378.9,1,1,1,75396.43,0
15758856,7,0,2,0,0,167756.45,0
15746065,10,136281.41,2,1,1,24799.47,0
15783865,5,119380.37,1,1,1,60429.43,0
15745455,4,108716.59,2,1,1,74241.09,0
15583033,4,0,2,0,1,78310.82,0
15644212,0,0,2,1,0,119419.37,0
15735688,6,106596.29,1,0,0,91305.77,0
15658577,10,99546.25,3,0,1,25136.95,1
15606887,5,0,1,1,0,193880.6,1
15783026,2,0,1,1,0,47856.78,0
15579892,7,112615.86,1,1,1,4491.77,0
15802088,10,0,1,1,1,101311.95,0
15589323,9,0,2,0,1,38830.72,0
15636395,5,0,2,1,0,26817.23,0
15712772,3,75381.15,1,1,1,199727.72,0
15700937,5,0,2,1,1,67445.85,0
15766659,5,0,2,1,0,161002.29,0
15814033,1,0,2,1,0,20778.39,0
15783007,1,123086.39,1,1,1,41042.4,1
15654183,3,0,2,1,0,67484.16,0
15609899,4,0,1,1,0,121763.68,0
15747323,9,109472.47,1,1,0,157358.43,1
15582591,4,155766.05,1,1,1,110275.17,0
15738835,7,101985.81,2,0,0,43801.27,0
15782404,2,96019.5,1,0,0,9085,0
15697480,7,0,2,0,1,143086.09,0
15697045,9,0,2,0,1,100556.98,0
15781234,2,147900.43,1,1,0,140000.29,0
15579891,4,100755.66,1,1,1,186775.25,0
15805690,7,0,1,1,0,133570.43,1
15612139,0,83036.05,1,0,1,154990.58,1
15568834,6,125427.37,2,0,0,27654.44,0
15709917,3,98202.76,1,0,0,137763.93,0
15718843,1,72509.91,1,1,0,25723.73,0
15799494,3,140393.65,2,0,1,186285.52,0
15673439,5,142644.64,2,1,1,142208.5,1
15669011,9,23503.31,1,0,1,169862.01,1
15581388,8,145729.71,1,1,0,41365.85,0
15743153,2,122295.17,2,1,1,30812.84,0
15579787,4,0,2,1,0,155023.93,0
15759966,5,119799.27,2,1,0,159416.58,0
15601045,8,163708.58,2,0,0,76259.23,0
15764021,1,61687.33,2,1,0,105965.25,0
15687218,4,79144.34,1,0,1,50743.83,0
15626452,5,0,2,1,1,147720.27,0
15700964,7,104848.68,1,1,1,167387.36,0
15768887,5,0,2,0,1,95159.13,0
15735358,4,0,1,1,1,4654.28,0
15749472,8,0,1,1,0,130376.68,0
15685872,1,146652.01,1,1,1,173486.39,0
15760851,6,0,2,1,0,93881.75,0
15734588,0,0,2,1,1,36376.97,0
15784594,1,130622.34,2,1,1,128499.94,0
15606435,2,187013.13,2,0,1,105898.69,0
15790247,9,0,2,1,1,11959.03,0
15676433,6,0,1,0,0,98810.78,0
15625905,0,0,2,1,0,65906.07,0
15626414,6,98862.54,1,1,0,151516.7,0
15623220,4,0,2,1,0,37214.39,0
15752857,1,98443.14,2,0,0,92033.98,0
15677908,4,0,2,0,0,195692.3,0
15773013,0,0,1,1,1,6342.84,1
15623972,9,123575.51,1,0,1,95148.28,0
15738627,6,0,2,1,1,21215.67,0
15643392,4,105239.1,1,1,1,19700.24,0
15684868,9,110993.79,1,1,0,134396.64,1
15627854,3,0,2,1,1,135077.01,0
15669253,7,157691.98,2,1,0,133600.89,1
15758023,5,105245.21,1,0,0,99922.08,1
15574558,8,0,2,1,1,41399.33,0
15635256,7,117687.35,1,1,1,159344.43,0
15680399,,0,2,1,0,,0
15674720,7,123067.63,1,1,1,98162.44,1
15580249,0,0,1,0,0,84663.21,0
15675431,6,0,2,0,0,36536.93,0
15698285,4,101457.14,1,1,1,79101.67,0
15810775,2,100549.43,2,1,1,16644.16,0
15678173,4,174588.8,2,0,1,158420.14,0
15665222,8,121161.57,1,1,0,48988.28,0
15803908,9,0,2,1,1,96862.56,0
15586039,5,90063.74,2,1,1,96366.7,0
15802570,5,0,2,1,1,146123.19,0
15781451,3,134936.97,2,0,0,135178.91,0
15721019,3,110495.27,1,1,0,158615.41,0
15738588,2,133200.09,1,0,0,71433.88,0
15730657,4,82596.8,1,0,1,55672.09,0
15739292,9,103837.75,1,1,1,150218.11,0
15725945,2,0,1,0,0,162734.31,1
15813159,8,93590.47,1,0,1,21228.71,1
15636820,8,104149.66,1,1,0,62027.9,0
15603880,1,114141.64,1,1,1,60988.21,1
15619494,9,117153,1,1,1,108675.01,0
15596992,7,156353.46,1,1,0,72643.95,1
15735025,3,175534.78,2,1,1,9241.52,0
15730759,9,135637,1,1,0,153080.4,1
15752912,7,0,2,1,0,72196.57,0
15711316,2,0,2,1,1,199527.34,0
15738785,7,0,2,0,1,156598.23,0
15777896,2,83415.04,1,0,1,74917.64,0
15628963,3,141859.12,2,1,1,111249.62,0
15742126,7,132767.66,2,1,1,59115.77,0
15575623,10,110635.32,1,1,0,148218.86,0
15741652,8,177657.35,1,1,1,77142.32,0
15738884,4,157777.58,1,1,0,67484.6,0
15615050,9,107915.94,2,1,1,63452.18,1
15803005,5,86568.75,1,0,1,103660.31,0
15743498,9,137755.76,1,1,0,163191.99,1
15720463,2,137262.71,2,1,0,62905.29,0
15588695,6,0,1,1,1,44323.22,1
15665802,6,0,2,1,1,97938.59,0
15571144,10,0,2,0,1,126565.21,0
15750731,9,116309.01,1,1,0,185360.4,1
15605134,0,131244.65,2,1,0,183229.02,0
15626044,3,125155.83,2,1,1,106024.02,0
15737910,5,140691.08,2,1,0,167810.26,0
15761076,3,58820.32,2,1,1,138536.09,0
15710105,3,105099.45,1,1,1,184520,1
15577402,9,0,2,0,1,20492.16,0
15803337,9,168372.52,1,1,0,134676.72,0
15654372,1,94682.56,2,1,0,138478.2,0
15585867,2,0,2,0,1,125557.95,0
15662488,5,0,2,1,0,82969.61,1
15604813,7,0,2,0,1,158071.69,0
15611644,0,146329.73,1,0,1,43615.67,0
15674928,2,0,2,1,0,119969.99,0
15656100,5,167962.7,1,0,0,140201.21,0
15764293,1,0,2,1,1,80792.83,0
15636423,7,0,1,1,1,141359.11,0
15607629,8,0,2,1,0,23344.94,0
15577313,3,116967.68,1,1,0,5075.17,1
15714493,6,0,2,1,1,95500.98,0
15643359,7,0,1,0,1,79082.62,0
15687913,7,93244.42,1,0,1,199805.63,0
15790935,5,0,2,0,1,52709.55,0
15708693,2,0,2,1,0,56583.88,0
15672016,1,0,2,0,1,3385.04,0
15727605,4,80442.06,2,0,1,12537.42,0
15651144,2,150561.03,2,0,0,64722.61,0
15749401,9,0,3,1,1,75246.21,1
15691874,9,125474.44,1,1,0,198929.84,0
15620735,4,127076.68,2,1,0,69011.66,0
15769781,8,0,2,1,1,52404.47,0
15624611,8,128650.11,2,1,1,163641.53,0
15773071,6,145580.61,1,1,1,154598.56,0
15720371,3,0,1,1,0,173989.47,1
15717984,9,144900.58,1,1,0,61315.37,1
15806407,4,0,2,1,0,143393.24,0
15785042,8,97588.6,1,0,0,124210.53,0
15809302,1,0,2,1,1,151460.84,0
15677550,1,0,2,1,0,20734.81,0
15654096,10,122200.31,2,1,0,43705.56,0
15617320,3,151709.33,1,1,0,180736.24,0
15653065,7,0,2,1,0,104170.48,0
15649112,3,122134.4,2,0,1,27867.59,0
15690526,2,137260.45,2,1,0,55387.28,0
15806945,9,88594.14,1,1,0,196332.45,0
15670066,6,0,2,1,1,116046.22,0
15625761,8,127205.32,4,1,0,93874.87,1
15761525,10,96997.09,2,0,0,76614.04,0
